,overall_qual_log,total_liv_sqft_log,kitchen_qual,garage_total,bsmt_qual,year_built,year_remod/add,fireplace_qu,totrms_abvgrd,mas_vnr_area,full_bath,overall_qual_log^2,overall_qual_log total_liv_sqft_log,overall_qual_log kitchen_qual,overall_qual_log garage_total,overall_qual_log bsmt_qual,overall_qual_log year_built,overall_qual_log year_remod/add,overall_qual_log fireplace_qu,overall_qual_log totrms_abvgrd,overall_qual_log mas_vnr_area,overall_qual_log full_bath,total_liv_sqft_log^2,total_liv_sqft_log kitchen_qual,total_liv_sqft_log garage_total,total_liv_sqft_log bsmt_qual,total_liv_sqft_log year_built,total_liv_sqft_log year_remod/add,total_liv_sqft_log fireplace_qu,total_liv_sqft_log totrms_abvgrd,total_liv_sqft_log mas_vnr_area,total_liv_sqft_log full_bath,kitchen_qual^2,kitchen_qual garage_total,kitchen_qual bsmt_qual,kitchen_qual year_built,kitchen_qual year_remod/add,kitchen_qual fireplace_qu,kitchen_qual totrms_abvgrd,kitchen_qual mas_vnr_area,kitchen_qual full_bath,garage_total^2,garage_total bsmt_qual,garage_total year_built,garage_total year_remod/add,garage_total fireplace_qu,garage_total totrms_abvgrd,garage_total mas_vnr_area,garage_total full_bath,bsmt_qual^2,bsmt_qual year_built,bsmt_qual year_remod/add,bsmt_qual fireplace_qu,bsmt_qual totrms_abvgrd,bsmt_qual mas_vnr_area,bsmt_qual full_bath,year_built^2,year_built year_remod/add,year_built fireplace_qu,year_built totrms_abvgrd,year_built mas_vnr_area,year_built full_bath,year_remod/add^2,year_remod/add fireplace_qu,year_remod/add totrms_abvgrd,year_remod/add mas_vnr_area,year_remod/add full_bath,fireplace_qu^2,fireplace_qu totrms_abvgrd,fireplace_qu mas_vnr_area,fireplace_qu full_bath,totrms_abvgrd^2,totrms_abvgrd mas_vnr_area,totrms_abvgrd full_bath,mas_vnr_area^2,mas_vnr_area full_bath,full_bath^2
375,1.791759469228055,7.946971357693591,3.0,240.0,3.0,1966.0,1966.0,0.0,6.0,0.0,1.0,3.210401995568401,14.239061181831623,5.375278407684165,430.0222726147332,5.375278407684165,3522.599116502356,3522.599116502356,0.0,10.75055681536833,0.0,1.791759469228055,63.154353760002316,23.84091407308077,1907.2731258464619,23.84091407308077,15623.7456892256,15623.7456892256,0.0,47.68182814616154,0.0,7.946971357693591,9.0,720.0,9.0,5898.0,5898.0,0.0,18.0,0.0,3.0,57600.0,720.0,471840.0,471840.0,0.0,1440.0,0.0,240.0,9.0,5898.0,5898.0,0.0,18.0,0.0,3.0,3865156.0,3865156.0,0.0,11796.0,0.0,1966.0,3865156.0,0.0,11796.0,0.0,1966.0,0.0,0.0,0.0,0.0,36.0,0.0,6.0,0.0,0.0,1.0
376,2.0794415416798357,8.587465244401569,4.0,2136.0,5.0,2006.0,2007.0,4.0,7.0,100.0,2.0,4.324077125263812,17.857131966940408,8.317766166719343,4441.687133028129,10.39720770839918,4171.359732609751,4173.43917415143,8.317766166719343,14.55609079175885,207.94415416798358,4.1588830833596715,73.7445593238049,34.349860977606276,18342.82576204175,42.93732622200785,17226.455280269547,17235.04274551395,34.349860977606276,60.11225671081098,858.7465244401569,17.174930488803138,16.0,8544.0,20.0,8024.0,8028.0,16.0,28.0,400.0,8.0,4562496.0,10680.0,4284816.0,4286952.0,8544.0,14952.0,213600.0,4272.0,25.0,10030.0,10035.0,20.0,35.0,500.0,10.0,4024036.0,4026042.0,8024.0,14042.0,200600.0,4012.0,4028049.0,8028.0,14049.0,200700.0,4014.0,16.0,28.0,400.0,8.0,49.0,700.0,14.0,10000.0,200.0,4.0
377,1.9459101490553132,8.23323750070527,4.0,216.0,3.0,1918.0,1998.0,4.0,7.0,0.0,1.0,3.7865663081964716,16.021140412205188,7.783640596221253,420.31659219594763,5.8377304471659395,3732.255665888091,3887.9284778125157,7.783640596221253,13.621371043387192,0.0,1.9459101490553132,67.78619974301957,32.93295000282108,1778.3793001523384,24.69971250211581,15791.349526352707,16450.00852640913,32.93295000282108,57.63266250493689,0.0,8.23323750070527,16.0,864.0,12.0,7672.0,7992.0,16.0,28.0,0.0,4.0,46656.0,648.0,414288.0,431568.0,864.0,1512.0,0.0,216.0,9.0,5754.0,5994.0,12.0,21.0,0.0,3.0,3678724.0,3832164.0,7672.0,13426.0,0.0,1918.0,3992004.0,7992.0,13986.0,0.0,1998.0,16.0,28.0,0.0,4.0,49.0,0.0,7.0,0.0,0.0,1.0
378,2.0794415416798357,8.7417757069247,4.0,964.0,5.0,2004.0,2005.0,4.0,5.0,174.0,2.0,4.324077125263812,18.178011553026835,8.317766166719343,2004.5816461793618,10.39720770839918,4167.200849526391,4169.28029106807,8.317766166719343,10.39720770839918,361.8228282522914,4.1588830833596715,76.41864251017886,34.9671028276988,8427.071781475412,43.7088785346235,17518.5185166771,17527.260292384024,34.9671028276988,43.7088785346235,1521.068973004898,17.4835514138494,16.0,3856.0,20.0,8016.0,8020.0,16.0,20.0,696.0,8.0,929296.0,4820.0,1931856.0,1932820.0,3856.0,4820.0,167736.0,1928.0,25.0,10020.0,10025.0,20.0,25.0,870.0,10.0,4016016.0,4018020.0,8016.0,10020.0,348696.0,4008.0,4020025.0,8020.0,10025.0,348870.0,4010.0,16.0,20.0,696.0,8.0,25.0,870.0,10.0,30276.0,348.0,4.0
379,1.9459101490553132,8.48590890137647,4.0,1252.0,4.0,2007.0,2008.0,4.0,6.0,166.0,2.0,3.7865663081964716,16.512816255147296,7.783640596221253,2436.279506617252,7.783640596221253,3905.4416691540137,3907.387579303069,7.783640596221253,11.675460894331879,323.021084743182,3.8918202981106265,72.01064988246041,33.94363560550588,10624.35794452334,33.94363560550588,17031.219165062575,17039.705073963953,33.94363560550588,50.91545340825883,1408.660877628494,16.97181780275294,16.0,5008.0,16.0,8028.0,8032.0,16.0,24.0,664.0,8.0,1567504.0,5008.0,2512764.0,2514016.0,5008.0,7512.0,207832.0,2504.0,16.0,8028.0,8032.0,16.0,24.0,664.0,8.0,4028049.0,4030056.0,8028.0,12042.0,333162.0,4014.0,4032064.0,8032.0,12048.0,333328.0,4016.0,16.0,24.0,664.0,8.0,36.0,996.0,12.0,27556.0,332.0,4.0
380,1.6094379124341003,8.215817791832453,4.0,266.0,4.0,1984.0,1984.0,0.0,5.0,149.0,2.0,2.5902903939802346,13.222848635825763,6.437751649736401,428.1104847074707,6.437751649736401,3193.124818269255,3193.124818269255,0.0,8.047189562170502,239.80624895268093,3.2188758248682006,67.49966198859069,32.86327116732981,2185.4075326274324,32.86327116732981,16300.182498995588,16300.182498995588,0.0,41.07908895916226,1224.1568509830356,16.431635583664907,16.0,1064.0,16.0,7936.0,7936.0,0.0,20.0,596.0,8.0,70756.0,1064.0,527744.0,527744.0,0.0,1330.0,39634.0,532.0,16.0,7936.0,7936.0,0.0,20.0,596.0,8.0,3936256.0,3936256.0,0.0,9920.0,295616.0,3968.0,3936256.0,0.0,9920.0,295616.0,3968.0,0.0,0.0,0.0,0.0,25.0,745.0,10.0,22201.0,298.0,4.0
381,1.791759469228055,8.34283980427146,3.0,308.0,4.0,1915.0,1976.0,0.0,8.0,0.0,2.0,3.210401995568401,14.94836221955612,5.375278407684165,551.8619165222409,7.16703787691222,3431.2193835717253,3540.5167111946366,0.0,14.33407575382444,0.0,3.58351893845611,69.60297599973624,25.02851941281438,2569.5946597156094,33.37135921708584,15976.538225179846,16485.451453240403,0.0,66.74271843417168,0.0,16.68567960854292,9.0,924.0,12.0,5745.0,5928.0,0.0,24.0,0.0,6.0,94864.0,1232.0,589820.0,608608.0,0.0,2464.0,0.0,616.0,16.0,7660.0,7904.0,0.0,32.0,0.0,8.0,3667225.0,3784040.0,0.0,15320.0,0.0,3830.0,3904576.0,0.0,15808.0,0.0,3952.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,0.0,4.0
382,1.9459101490553132,8.455955881945048,3.0,308.0,3.0,1910.0,1950.0,4.0,9.0,0.0,1.0,3.7865663081964716,16.454530370640843,5.8377304471659395,599.3403259090364,5.8377304471659395,3716.6883846956484,3794.5247906578606,7.783640596221253,17.51319134149782,0.0,1.9459101490553132,71.50318987740106,25.367867645835144,2604.434411639075,25.367867645835144,16150.875734515042,16489.113969792845,33.82382352778019,76.10360293750543,0.0,8.455955881945048,9.0,924.0,9.0,5730.0,5850.0,12.0,27.0,0.0,3.0,94864.0,924.0,588280.0,600600.0,1232.0,2772.0,0.0,308.0,9.0,5730.0,5850.0,12.0,27.0,0.0,3.0,3648100.0,3724500.0,7640.0,17190.0,0.0,1910.0,3802500.0,7800.0,17550.0,0.0,1950.0,16.0,36.0,0.0,4.0,81.0,0.0,9.0,0.0,0.0,1.0
383,2.1972245773362196,8.784468454090355,5.0,2550.0,5.0,2008.0,2008.0,4.0,7.0,285.0,2.0,4.827795843250328,19.301449986162034,10.986122886681098,5602.92267220736,10.986122886681098,4412.026951291129,4412.026951291129,8.788898309344878,15.380572041353537,626.2090045408225,4.394449154672439,77.16688602090859,43.92234227045178,22400.394557930405,43.92234227045178,17639.212655813433,17639.212655813433,35.13787381636142,61.49127917863248,2503.5735094157512,17.56893690818071,25.0,12750.0,25.0,10040.0,10040.0,20.0,35.0,1425.0,10.0,6502500.0,12750.0,5120400.0,5120400.0,10200.0,17850.0,726750.0,5100.0,25.0,10040.0,10040.0,20.0,35.0,1425.0,10.0,4032064.0,4032064.0,8032.0,14056.0,572280.0,4016.0,4032064.0,8032.0,14056.0,572280.0,4016.0,16.0,28.0,1140.0,8.0,49.0,1995.0,14.0,81225.0,570.0,4.0
384,2.0794415416798357,8.733594061863055,5.0,2010.0,5.0,2006.0,2007.0,4.0,11.0,190.0,2.0,4.324077125263812,18.16099830040637,10.39720770839918,4179.67749877647,10.39720770839918,4171.359732609751,4173.43917415143,8.317766166719343,22.873856958478193,395.0938929191688,4.1588830833596715,76.27566523740963,43.66797030931528,17554.52406434474,43.66797030931528,17519.58968809729,17528.323282159152,34.93437624745222,96.0695346804936,1659.3828717539805,17.46718812372611,25.0,10050.0,25.0,10030.0,10035.0,20.0,55.0,950.0,10.0,4040100.0,10050.0,4032060.0,4034070.0,8040.0,22110.0,381900.0,4020.0,25.0,10030.0,10035.0,20.0,55.0,950.0,10.0,4024036.0,4026042.0,8024.0,22066.0,381140.0,4012.0,4028049.0,8028.0,22077.0,381330.0,4014.0,16.0,44.0,760.0,8.0,121.0,2090.0,22.0,36100.0,380.0,4.0
385,1.9459101490553132,8.589141690728821,4.0,986.0,4.0,1994.0,1995.0,3.0,8.0,0.0,2.0,3.7865663081964716,16.713697987663327,7.783640596221253,1918.667406968539,7.783640596221253,3880.1448372162945,3882.0907473653497,5.8377304471659395,15.567281192442506,0.0,3.8918202981106265,73.77335498341596,34.356566762915286,8468.893707058618,34.356566762915286,17126.74853131327,17135.337673004,25.767425072186462,68.71313352583057,0.0,17.178283381457643,16.0,3944.0,16.0,7976.0,7980.0,12.0,32.0,0.0,8.0,972196.0,3944.0,1966084.0,1967070.0,2958.0,7888.0,0.0,1972.0,16.0,7976.0,7980.0,12.0,32.0,0.0,8.0,3976036.0,3978030.0,5982.0,15952.0,0.0,3988.0,3980025.0,5985.0,15960.0,0.0,3990.0,9.0,24.0,0.0,6.0,64.0,0.0,16.0,0.0,0.0,4.0
386,1.791759469228055,8.46168048148598,3.0,876.0,4.0,1966.0,1966.0,4.0,6.0,0.0,2.0,3.210401995568401,15.161296128284711,5.375278407684165,1569.5812950437762,7.16703787691222,3522.599116502356,3522.599116502356,7.16703787691222,10.75055681536833,0.0,3.58351893845611,71.60003657076079,25.38504144445794,7412.432101781718,33.84672192594392,16635.663826601434,16635.663826601434,33.84672192594392,50.77008288891588,0.0,16.92336096297196,9.0,2628.0,12.0,5898.0,5898.0,12.0,18.0,0.0,6.0,767376.0,3504.0,1722216.0,1722216.0,3504.0,5256.0,0.0,1752.0,16.0,7864.0,7864.0,16.0,24.0,0.0,8.0,3865156.0,3865156.0,7864.0,11796.0,0.0,3932.0,3865156.0,7864.0,11796.0,0.0,3932.0,16.0,24.0,0.0,8.0,36.0,0.0,12.0,0.0,0.0,4.0
387,1.6094379124341003,8.771215062375383,3.0,1040.0,3.0,1900.0,1970.0,4.0,10.0,0.0,2.0,2.5902903939802346,14.116726059499973,4.828313737302301,1673.8154289314643,4.828313737302301,3057.9320336247906,3170.5926874951774,6.437751649736401,16.094379124341003,0.0,3.2188758248682006,76.9342136704408,26.31364518712615,9122.063664870398,26.31364518712615,16665.308618513227,17279.293672879503,35.08486024950153,87.71215062375383,0.0,17.542430124750766,9.0,3120.0,9.0,5700.0,5910.0,12.0,30.0,0.0,6.0,1081600.0,3120.0,1976000.0,2048800.0,4160.0,10400.0,0.0,2080.0,9.0,5700.0,5910.0,12.0,30.0,0.0,6.0,3610000.0,3743000.0,7600.0,19000.0,0.0,3800.0,3880900.0,7880.0,19700.0,0.0,3940.0,16.0,40.0,0.0,8.0,100.0,0.0,20.0,0.0,0.0,4.0
388,2.0794415416798357,8.349484346990128,4.0,180.0,2.0,1925.0,1997.0,4.0,7.0,0.0,2.0,4.324077125263812,17.362264602736808,8.317766166719343,374.29947750237045,4.1588830833596715,4002.924967733684,4152.644758734632,8.317766166719343,14.55609079175885,0.0,4.1588830833596715,69.71388886063316,33.39793738796051,1502.907182458223,16.698968693980255,16072.757367955996,16673.920240939286,33.39793738796051,58.4463904289309,0.0,16.698968693980255,16.0,720.0,8.0,7700.0,7988.0,16.0,28.0,0.0,8.0,32400.0,360.0,346500.0,359460.0,720.0,1260.0,0.0,360.0,4.0,3850.0,3994.0,8.0,14.0,0.0,4.0,3705625.0,3844225.0,7700.0,13475.0,0.0,3850.0,3988009.0,7988.0,13979.0,0.0,3994.0,16.0,28.0,0.0,8.0,49.0,0.0,14.0,0.0,0.0,4.0
389,1.6094379124341003,8.332548939252638,3.0,312.0,3.0,1962.0,1962.0,0.0,6.0,189.0,1.0,2.5902903939802346,13.410720170045742,4.828313737302301,502.1446286794393,4.828313737302301,3157.7171841957047,3157.7171841957047,0.0,9.656627474604601,304.183765450045,1.6094379124341003,69.43137182504026,24.99764681775791,2599.755269046823,24.99764681775791,16348.461018813674,16348.461018813674,0.0,49.99529363551582,1574.8517495187484,8.332548939252638,9.0,936.0,9.0,5886.0,5886.0,0.0,18.0,567.0,3.0,97344.0,936.0,612144.0,612144.0,0.0,1872.0,58968.0,312.0,9.0,5886.0,5886.0,0.0,18.0,567.0,3.0,3849444.0,3849444.0,0.0,11772.0,370818.0,1962.0,3849444.0,0.0,11772.0,370818.0,1962.0,0.0,0.0,0.0,0.0,36.0,1134.0,6.0,35721.0,189.0,1.0
390,1.6094379124341003,8.139148678884066,3.0,800.0,3.0,1948.0,2005.0,0.0,6.0,0.0,1.0,2.5902903939802346,13.099454458733936,4.828313737302301,1287.5503299472803,4.828313737302301,3135.1850534216273,3226.923014430371,0.0,9.656627474604601,0.0,1.6094379124341003,66.24574121698024,24.417446036652198,6511.318943107252,24.417446036652198,15855.06162646616,16318.993101162552,0.0,48.834892073304395,0.0,8.139148678884066,9.0,2400.0,9.0,5844.0,6015.0,0.0,18.0,0.0,3.0,640000.0,2400.0,1558400.0,1604000.0,0.0,4800.0,0.0,800.0,9.0,5844.0,6015.0,0.0,18.0,0.0,3.0,3794704.0,3905740.0,0.0,11688.0,0.0,1948.0,4020025.0,0.0,12030.0,0.0,2005.0,0.0,0.0,0.0,0.0,36.0,0.0,6.0,0.0,0.0,1.0
391,1.6094379124341003,8.009363076630045,3.0,320.0,3.0,1971.0,1971.0,0.0,6.0,492.0,1.0,2.5902903939802346,12.890572589978222,4.828313737302301,515.0201319789121,4.828313737302301,3172.2021254076117,3172.2021254076117,0.0,9.656627474604601,791.8434529175773,1.6094379124341003,64.1498968932847,24.028089229890135,2562.9961845216144,24.028089229890135,15786.454624037819,15786.454624037819,0.0,48.05617845978027,3940.606633701982,8.009363076630045,9.0,960.0,9.0,5913.0,5913.0,0.0,18.0,1476.0,3.0,102400.0,960.0,630720.0,630720.0,0.0,1920.0,157440.0,320.0,9.0,5913.0,5913.0,0.0,18.0,1476.0,3.0,3884841.0,3884841.0,0.0,11826.0,969732.0,1971.0,3884841.0,0.0,11826.0,969732.0,1971.0,0.0,0.0,0.0,0.0,36.0,2952.0,6.0,242064.0,492.0,1.0
392,1.9459101490553132,8.748939631537715,5.0,2358.0,5.0,2007.0,2007.0,4.0,8.0,205.0,2.0,3.7865663081964716,17.024650422481493,9.729550745276565,4588.456131472429,9.729550745276565,3905.4416691540137,3905.4416691540137,7.783640596221253,15.567281192442506,398.91158055633923,3.8918202981106265,76.54394467629128,43.744698157688575,20629.99965116593,43.744698157688575,17559.121840496195,17559.121840496195,34.99575852615086,69.99151705230172,1793.5326244652315,17.49787926307543,25.0,11790.0,25.0,10035.0,10035.0,20.0,40.0,1025.0,10.0,5560164.0,11790.0,4732506.0,4732506.0,9432.0,18864.0,483390.0,4716.0,25.0,10035.0,10035.0,20.0,40.0,1025.0,10.0,4028049.0,4028049.0,8028.0,16056.0,411435.0,4014.0,4028049.0,8028.0,16056.0,411435.0,4014.0,16.0,32.0,820.0,8.0,64.0,1640.0,16.0,42025.0,410.0,4.0
393,1.791759469228055,8.236950048061455,3.0,952.0,4.0,1980.0,1981.0,3.0,7.0,130.0,2.0,3.210401995568401,14.758633246172595,5.375278407684165,1705.7550147051084,7.16703787691222,3547.683749071549,3549.475508540777,5.375278407684165,12.542316284596385,232.92873099964714,3.58351893845611,67.84734609425962,24.710850144184366,7841.576445754506,32.94780019224582,16309.161095161682,16317.398045209744,24.710850144184366,57.658650336430185,1070.8035062479892,16.47390009612291,9.0,2856.0,12.0,5940.0,5943.0,9.0,21.0,390.0,6.0,906304.0,3808.0,1884960.0,1885912.0,2856.0,6664.0,123760.0,1904.0,16.0,7920.0,7924.0,12.0,28.0,520.0,8.0,3920400.0,3922380.0,5940.0,13860.0,257400.0,3960.0,3924361.0,5943.0,13867.0,257530.0,3962.0,9.0,21.0,390.0,6.0,49.0,910.0,14.0,16900.0,260.0,4.0
394,1.3862943611198906,8.390949464841986,4.0,597.0,3.0,1950.0,1950.0,0.0,6.0,0.0,1.0,1.9218120556728056,11.63232592755241,5.545177444479562,827.6177335885747,4.1588830833596715,2703.2740041837865,2703.2740041837865,0.0,8.317766166719343,0.0,1.3862943611198906,70.40803292153201,33.563797859367945,5009.3968305106655,25.172848394525957,16362.351456441873,16362.351456441873,0.0,50.345696789051914,0.0,8.390949464841986,16.0,2388.0,12.0,7800.0,7800.0,0.0,24.0,0.0,4.0,356409.0,1791.0,1164150.0,1164150.0,0.0,3582.0,0.0,597.0,9.0,5850.0,5850.0,0.0,18.0,0.0,3.0,3802500.0,3802500.0,0.0,11700.0,0.0,1950.0,3802500.0,0.0,11700.0,0.0,1950.0,0.0,0.0,0.0,0.0,36.0,0.0,6.0,0.0,0.0,1.0
395,1.9459101490553132,8.210124405164267,4.0,2220.0,4.0,2009.0,2009.0,0.0,6.0,0.0,2.0,3.7865663081964716,15.976164405015863,7.783640596221253,4319.920530902796,7.783640596221253,3909.3334894521245,3909.3334894521245,0.0,11.675460894331879,0.0,3.8918202981106265,67.40614274827391,32.84049762065707,18226.476179464673,32.84049762065707,16494.139929975012,16494.139929975012,0.0,49.260746430985606,0.0,16.420248810328534,16.0,8880.0,16.0,8036.0,8036.0,0.0,24.0,0.0,8.0,4928400.0,8880.0,4459980.0,4459980.0,0.0,13320.0,0.0,4440.0,16.0,8036.0,8036.0,0.0,24.0,0.0,8.0,4036081.0,4036081.0,0.0,12054.0,0.0,4018.0,4036081.0,0.0,12054.0,0.0,4018.0,0.0,0.0,0.0,0.0,36.0,0.0,12.0,0.0,0.0,4.0
396,1.3862943611198906,7.721348612617949,3.0,0.0,3.0,1910.0,1950.0,4.0,5.0,0.0,1.0,1.9218120556728056,10.704062041913152,4.1588830833596715,0.0,4.1588830833596715,2647.822229738991,2703.2740041837865,5.545177444479562,6.931471805599453,0.0,1.3862943611198906,59.61922439757713,23.16404583785385,0.0,23.16404583785385,14747.775850100283,15056.629794605,30.885394450471797,38.606743063089745,0.0,7.721348612617949,9.0,0.0,9.0,5730.0,5850.0,12.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5730.0,5850.0,12.0,15.0,0.0,3.0,3648100.0,3724500.0,7640.0,9550.0,0.0,1910.0,3802500.0,7800.0,9750.0,0.0,1950.0,16.0,20.0,0.0,4.0,25.0,0.0,5.0,0.0,0.0,1.0
397,1.791759469228055,8.29154650988391,4.0,874.0,4.0,2006.0,2007.0,4.0,6.0,0.0,2.0,3.210401995568401,14.856456973629326,7.16703787691222,1565.99777610532,7.16703787691222,3594.2694952714783,3596.0612547407063,7.16703787691222,10.75055681536833,0.0,3.58351893845611,68.74974352556804,33.16618603953564,7246.811649638537,33.16618603953564,16632.842298827123,16641.133845337008,33.16618603953564,49.74927905930346,0.0,16.58309301976782,16.0,3496.0,16.0,8024.0,8028.0,16.0,24.0,0.0,8.0,763876.0,3496.0,1753244.0,1754118.0,3496.0,5244.0,0.0,1748.0,16.0,8024.0,8028.0,16.0,24.0,0.0,8.0,4024036.0,4026042.0,8024.0,12036.0,0.0,4012.0,4028049.0,8028.0,12042.0,0.0,4014.0,16.0,24.0,0.0,8.0,36.0,0.0,12.0,0.0,0.0,4.0
398,1.791759469228055,8.420241665339788,3.0,826.0,4.0,1997.0,1997.0,3.0,8.0,0.0,2.0,3.210401995568401,15.087047737061171,5.375278407684165,1479.9933215823735,7.16703787691222,3578.1436600484258,3578.1436600484258,5.375278407684165,14.33407575382444,0.0,3.58351893845611,70.90046970272417,25.260724996019363,6955.119615570665,33.68096666135915,16815.222605683557,16815.222605683557,25.260724996019363,67.3619333227183,0.0,16.840483330679575,9.0,2478.0,12.0,5991.0,5991.0,9.0,24.0,0.0,6.0,682276.0,3304.0,1649522.0,1649522.0,2478.0,6608.0,0.0,1652.0,16.0,7988.0,7988.0,12.0,32.0,0.0,8.0,3988009.0,3988009.0,5991.0,15976.0,0.0,3994.0,3988009.0,5991.0,15976.0,0.0,3994.0,9.0,24.0,0.0,6.0,64.0,0.0,16.0,0.0,0.0,4.0
399,1.6094379124341003,8.089175678837561,3.0,1152.0,4.0,1982.0,1982.0,0.0,5.0,0.0,1.0,2.5902903939802346,13.019026017861021,4.828313737302301,1854.0724751240834,6.437751649736401,3189.9059424443867,3189.9059424443867,0.0,8.047189562170502,0.0,1.6094379124341003,65.43476316309712,24.267527036512682,9318.73038202087,32.356702715350245,16032.746195456046,16032.746195456046,0.0,40.44587839418781,0.0,8.089175678837561,9.0,3456.0,12.0,5946.0,5946.0,0.0,15.0,0.0,3.0,1327104.0,4608.0,2283264.0,2283264.0,0.0,5760.0,0.0,1152.0,16.0,7928.0,7928.0,0.0,20.0,0.0,4.0,3928324.0,3928324.0,0.0,9910.0,0.0,1982.0,3928324.0,0.0,9910.0,0.0,1982.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0,1.0
400,1.0986122886681098,7.894318063841624,3.0,3744.0,3.0,1935.0,1950.0,0.0,6.0,0.0,1.0,1.206948960812582,8.672794835591047,3.295836866004329,4113.204408773403,3.295836866004329,2125.8147785727924,2142.293962902814,0.0,6.591673732008658,0.0,1.0986122886681098,62.32025769309616,23.68295419152487,29556.326831023038,23.68295419152487,15275.505453533542,15393.920224491167,0.0,47.36590838304974,0.0,7.894318063841624,9.0,11232.0,9.0,5805.0,5850.0,0.0,18.0,0.0,3.0,14017536.0,11232.0,7244640.0,7300800.0,0.0,22464.0,0.0,3744.0,9.0,5805.0,5850.0,0.0,18.0,0.0,3.0,3744225.0,3773250.0,0.0,11610.0,0.0,1935.0,3802500.0,0.0,11700.0,0.0,1950.0,0.0,0.0,0.0,0.0,36.0,0.0,6.0,0.0,0.0,1.0
401,2.0794415416798357,8.4096079807363,3.0,984.0,4.0,1988.0,2005.0,0.0,8.0,0.0,2.0,4.324077125263812,17.487288184385342,6.238324625039507,2046.1704770129584,8.317766166719343,4133.929784859513,4169.28029106807,0.0,16.635532333438686,0.0,4.1588830833596715,70.72150638966367,25.2288239422089,8275.05425304452,33.6384319229452,16718.300665703766,16861.264001376283,0.0,67.2768638458904,0.0,16.8192159614726,9.0,2952.0,12.0,5964.0,6015.0,0.0,24.0,0.0,6.0,968256.0,3936.0,1956192.0,1972920.0,0.0,7872.0,0.0,1968.0,16.0,7952.0,8020.0,0.0,32.0,0.0,8.0,3952144.0,3985940.0,0.0,15904.0,0.0,3976.0,4020025.0,0.0,16040.0,0.0,4010.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,0.0,4.0
402,1.9459101490553132,8.733916174927524,4.0,1102.0,4.0,1979.0,1979.0,3.0,6.0,194.0,2.0,3.7865663081964716,16.99541612578983,7.783640596221253,2144.392984258955,7.783640596221253,3850.956184980465,3850.956184980465,5.8377304471659395,11.675460894331879,377.50656891673077,3.8918202981106265,76.28129175066063,34.935664699710095,9624.77562477013,34.935664699710095,17284.42011018157,17284.42011018157,26.201748524782573,52.403497049565146,1694.3797379359396,17.467832349855048,16.0,4408.0,16.0,7916.0,7916.0,12.0,24.0,776.0,8.0,1214404.0,4408.0,2180858.0,2180858.0,3306.0,6612.0,213788.0,2204.0,16.0,7916.0,7916.0,12.0,24.0,776.0,8.0,3916441.0,3916441.0,5937.0,11874.0,383926.0,3958.0,3916441.0,5937.0,11874.0,383926.0,3958.0,9.0,18.0,582.0,6.0,36.0,1164.0,12.0,37636.0,388.0,4.0
403,1.6094379124341003,8.136518252115291,3.0,186.0,3.0,1921.0,1950.0,4.0,7.0,0.0,1.0,2.5902903939802346,13.095220950166388,4.828313737302301,299.35545171274265,4.828313737302301,3091.7302297859064,3138.4039292464954,6.437751649736401,11.266065387038703,0.0,1.6094379124341003,66.20292926700527,24.409554756345873,1513.3923948934441,24.409554756345873,15630.251562313473,15866.210591624818,32.546073008461164,56.95562776480703,0.0,8.136518252115291,9.0,558.0,9.0,5763.0,5850.0,12.0,21.0,0.0,3.0,34596.0,558.0,357306.0,362700.0,744.0,1302.0,0.0,186.0,9.0,5763.0,5850.0,12.0,21.0,0.0,3.0,3690241.0,3745950.0,7684.0,13447.0,0.0,1921.0,3802500.0,7800.0,13650.0,0.0,1950.0,16.0,28.0,0.0,4.0,49.0,0.0,7.0,0.0,0.0,1.0
404,2.0794415416798357,8.545391845774915,4.0,2724.0,5.0,2006.0,2006.0,4.0,7.0,250.0,2.0,4.324077125263812,17.769642794036486,8.317766166719343,5664.398759535872,10.39720770839918,4171.359732609751,4171.359732609751,8.317766166719343,14.55609079175885,519.8603854199589,4.1588830833596715,73.02372179783642,34.18156738309966,23277.64738789087,42.72695922887458,17142.05604262448,17142.05604262448,34.18156738309966,59.81774292042441,2136.3479614437288,17.09078369154983,16.0,10896.0,20.0,8024.0,8024.0,16.0,28.0,1000.0,8.0,7420176.0,13620.0,5464344.0,5464344.0,10896.0,19068.0,681000.0,5448.0,25.0,10030.0,10030.0,20.0,35.0,1250.0,10.0,4024036.0,4024036.0,8024.0,14042.0,501500.0,4012.0,4024036.0,8024.0,14042.0,501500.0,4012.0,16.0,28.0,1000.0,8.0,49.0,1750.0,14.0,62500.0,500.0,4.0
